Date_Param,Province_Name,Temperature,Precipitation
2023-11-29,Aceh,20.69,29.53
2023-11-30,Aceh,20.36,5.22
2023-12-01,Aceh,20.2,25.51
2023-12-02,Aceh,20.34,26.92
2023-12-03,Aceh,19.99,1.81
2023-12-04,Aceh,20.27,22.36
2023-12-05,Aceh,20.63,16.42
2023-12-06,Aceh,20.8,13.18
2023-12-07,Aceh,20.6,11.96
2023-12-08,Aceh,20.63,0.08
2023-12-09,Aceh,21.02,17.24
2023-12-10,Aceh,20.71,30.96
2023-12-11,Aceh,20.64,13.65
2023-12-12,Aceh,19.32,12.6
2023-12-13,Aceh,20.46,1.1
2023-12-14,Aceh,20.0,0.4
2023-12-15,Aceh,20.0,22.39
2023-12-16,Aceh,20.81,2.64
2023-12-17,Aceh,20.72,7.54
2023-12-18,Aceh,20.17,2.41
2023-12-19,Aceh,20.64,0.13
2023-12-20,Aceh,20.59,2.85
2023-12-21,Aceh,20.19,0.99
2023-12-22,Aceh,19.61,7.95
2023-12-23,Aceh,19.93,10.76
2023-12-24,Aceh,20.31,138.62
2023-12-25,Aceh,19.96,71.26
2023-12-26,Aceh,20.15,5.4
2023-12-27,Aceh,21.06,11.52
2023-12-28,Aceh,20.01,10.44
2023-12-29,Aceh,19.93,7.13
2023-12-30,Aceh,19.62,3.87
2023-12-31,Aceh,19.84,26.18
2024-01-01,Aceh,20.35,13.99
2024-01-02,Aceh,20.99,36.11
2024-01-03,Aceh,20.7,7.36
2024-01-04,Aceh,20.91,0.01
2024-01-05,Aceh,20.92,31.49
2024-01-06,Aceh,20.68,2.37
2024-01-07,Aceh,19.61,2.4
2024-01-08,Aceh,20.93,19.64
2024-01-09,Aceh,20.45,3.23
2024-01-10,Aceh,20.79,1.06
2024-01-11,Aceh,20.49,0.02
2024-01-12,Aceh,20.18,0.0
2024-01-13,Aceh,19.91,0.0
2024-01-14,Aceh,19.41,0.03
2024-01-15,Aceh,20.61,0.01
2024-01-16,Aceh,20.35,18.8
2024-01-17,Aceh,20.2,9.04
2024-01-18,Aceh,19.75,2.55
2024-01-19,Aceh,20.0,1.08
2024-01-20,Aceh,20.09,3.66
2024-01-21,Aceh,19.68,0.71
2024-01-22,Aceh,20.62,0.0
2024-01-23,Aceh,20.13,0.0
2024-01-24,Aceh,20.88,0.08
2024-01-25,Aceh,20.75,10.28
2024-01-26,Aceh,20.68,8.89
2024-01-27,Aceh,20.09,2.62
2024-01-28,Aceh,20.89,4.62
2024-01-29,Aceh,20.83,11.98
2024-01-30,Aceh,21.24,1.05
2024-01-31,Aceh,20.74,0.02
2024-02-01,Aceh,21.12,0.0
2024-02-02,Aceh,21.31,0.0
2024-02-03,Aceh,21.24,0.0
2024-02-04,Aceh,21.04,8.75
2024-02-05,Aceh,20.82,20.97
2024-02-06,Aceh,20.6,0.52
2024-02-07,Aceh,21.28,0.0
2024-02-08,Aceh,20.87,0.0
2024-02-09,Aceh,20.44,0.54
2024-02-10,Aceh,20.53,0.09
2024-02-11,Aceh,19.82,7.54
2024-02-12,Aceh,19.56,31.55
2024-02-13,Aceh,20.88,2.75
2024-02-14,Aceh,20.96,0.78
2024-02-15,Aceh,20.77,0.26
2024-02-16,Aceh,20.67,16.06
2024-02-17,Aceh,20.99,1.39
2024-02-18,Aceh,20.96,2.92
2024-02-19,Aceh,20.81,11.54
2024-02-20,Aceh,20.8,9.64
2024-02-21,Aceh,20.95,1.79
2024-02-22,Aceh,21.38,5.09
2024-02-23,Aceh,21.38,27.13
2024-02-24,Aceh,21.17,0.86
2024-02-25,Aceh,21.32,0.0
2024-02-26,Aceh,21.33,0.06
2024-02-27,Aceh,21.15,0.0
2024-02-28,Aceh,21.3,0.0
2024-02-29,Aceh,21.23,36.06
2024-03-01,Aceh,21.35,5.65
2024-03-02,Aceh,20.45,1.01
2024-03-03,Aceh,21.31,1.34
2024-03-04,Aceh,21.64,4.36
2024-03-05,Aceh,21.1,10.11
2024-03-06,Aceh,21.09,1.32
2024-03-07,Aceh,20.87,23.03
2024-03-08,Aceh,19.24,25.64
2024-03-09,Aceh,20.5,3.72
2024-03-10,Aceh,21.01,0.45
2024-03-11,Aceh,21.04,0.0
2024-03-12,Aceh,21.11,0.0
2024-03-13,Aceh,20.69,0.02
2024-03-14,Aceh,21.0,1.74
2024-03-15,Aceh,21.55,0.51
2024-03-16,Aceh,21.32,1.9
2024-03-17,Aceh,21.36,0.27
2024-03-18,Aceh,22.02,0.05
2024-03-19,Aceh,20.41,3.27
2024-03-20,Aceh,20.07,6.01
2024-03-21,Aceh,21.22,0.35
2024-03-22,Aceh,22.35,1.84
2024-03-23,Aceh,21.62,1.08
2024-03-24,Aceh,22.03,0.0
2024-03-25,Aceh,21.84,4.23
2024-03-26,Aceh,20.32,0.64
2024-03-27,Aceh,20.97,9.08
2024-03-28,Aceh,21.56,6.07
2024-03-29,Aceh,21.76,2.28
2024-03-30,Aceh,21.6,21.16
2024-03-31,Aceh,21.61,1.62
2024-04-01,Aceh,22.05,2.37
2024-04-02,Aceh,22.56,21.96
2024-04-03,Aceh,22.69,3.33
2024-04-04,Aceh,21.91,0.61
2024-04-05,Aceh,21.92,9.61
2024-04-06,Aceh,22.94,2.04
2024-04-07,Aceh,22.51,0.03
2024-04-08,Aceh,21.81,1.47
2024-04-09,Aceh,21.38,4.83
2024-04-10,Aceh,21.02,10.36
2024-04-11,Aceh,21.83,6.13
2024-04-12,Aceh,21.83,1.2
2024-04-13,Aceh,22.08,10.68
2024-04-14,Aceh,22.18,5.64
2024-04-15,Aceh,22.44,6.96
2024-04-16,Aceh,21.83,26.48
2024-04-17,Aceh,21.79,1.83
2024-04-18,Aceh,21.47,19.06
2024-04-19,Aceh,21.68,36.51
2024-04-20,Aceh,21.07,40.14
2024-04-21,Aceh,21.75,0.0
2024-04-22,Aceh,21.63,3.58
2024-04-23,Aceh,22.62,1.56
2024-04-24,Aceh,22.39,0.06
2024-04-25,Aceh,22.57,5.71
2024-04-26,Aceh,22.62,0.5
2024-04-27,Aceh,22.54,4.58
2024-04-28,Aceh,22.42,1.25
2024-04-29,Aceh,22.74,0.21
2024-04-30,Aceh,23.06,4.38
2024-05-01,Aceh,22.49,1.07
2024-05-02,Aceh,22.71,5.49
2024-05-03,Aceh,22.87,24.26
2024-05-04,Aceh,22.55,5.3
2024-05-05,Aceh,23.01,0.03
2024-05-06,Aceh,22.69,29.48
2024-05-07,Aceh,22.31,10.38
2024-05-08,Aceh,22.35,0.05
2024-05-09,Aceh,21.76,0.0
2024-05-10,Aceh,22.14,0.95
2024-05-11,Aceh,21.77,0.47
2024-05-12,Aceh,21.49,53.58
2024-05-13,Aceh,20.38,2.1
2024-05-14,Aceh,21.99,0.63
2024-05-15,Aceh,21.85,28.26
2024-05-16,Aceh,22.19,26.73
2024-05-17,Aceh,22.07,4.12
2024-05-18,Aceh,21.42,11.51
2024-05-19,Aceh,21.72,30.01
2024-05-20,Aceh,21.65,17.59
2024-05-21,Aceh,20.59,47.47
2024-05-22,Aceh,20.44,20.11
2024-05-23,Aceh,20.1,0.1
2024-05-24,Aceh,21.05,0.0
2024-05-25,Aceh,21.46,0.0
2024-05-26,Aceh,21.14,1.68
2024-05-27,Aceh,20.59,0.53
2024-05-28,Aceh,21.14,0.08
2024-05-29,Aceh,21.8,2.06
2024-05-30,Aceh,21.23,1.04
2024-05-31,Aceh,20.56,16.2
2024-06-01,Aceh,19.66,1.59
2024-06-02,Aceh,19.79,0.05
2024-06-03,Aceh,20.66,3.78
2024-06-04,Aceh,21.66,0.09
2024-06-05,Aceh,21.04,1.91
2024-06-06,Aceh,19.35,2.71
2024-06-07,Aceh,20.76,0.37
2024-06-08,Aceh,21.37,0.08
2024-06-09,Aceh,20.78,0.01
2024-06-10,Aceh,19.72,0.0
2024-06-11,Aceh,19.48,0.0
2024-06-12,Aceh,20.24,7.44
2024-06-13,Aceh,20.44,2.34
2024-06-14,Aceh,21.25,5.76
2024-06-15,Aceh,20.48,31.7
2024-06-16,Aceh,19.91,21.81
2024-06-17,Aceh,19.95,13.36
2024-06-18,Aceh,20.74,0.68
2024-06-19,Aceh,20.53,3.91
2024-06-20,Aceh,20.46,6.7
2024-06-21,Aceh,18.71,2.3
2024-06-22,Aceh,18.16,2.76
2024-06-23,Aceh,18.73,8.69
2024-06-24,Aceh,19.03,10.3
2024-06-25,Aceh,19.96,2.65
2024-06-26,Aceh,20.77,0.16
2024-06-27,Aceh,20.4,66.04
2024-06-28,Aceh,20.42,6.18
2024-06-29,Aceh,20.96,2.83
2024-06-30,Aceh,18.61,50.7
2024-07-01,Aceh,19.55,0.17
2024-07-02,Aceh,20.4,0.88
2024-07-03,Aceh,20.19,0.52
2024-07-04,Aceh,18.44,1.87
2024-07-05,Aceh,18.86,0.12
2024-07-06,Aceh,20.12,0.05
2024-07-07,Aceh,20.17,0.53
2024-07-08,Aceh,19.95,0.05
2024-07-09,Aceh,20.43,1.4
2024-07-10,Aceh,18.7,0.27
2024-07-11,Aceh,19.51,2.79
2024-07-12,Aceh,19.2,0.2
2024-07-13,Aceh,19.15,0.0
2024-07-14,Aceh,18.1,1.54
2024-07-15,Aceh,19.35,0.52
2024-07-16,Aceh,19.98,0.0
2024-07-17,Aceh,19.22,0.0
2024-07-18,Aceh,18.55,11.95
2024-07-19,Aceh,19.3,1.11
2024-07-20,Aceh,20.37,0.0
2024-07-21,Aceh,21.1,0.0
2024-07-22,Aceh,21.09,0.0
2024-07-23,Aceh,20.63,0.07
2024-07-24,Aceh,20.33,0.01
2024-07-25,Aceh,19.37,0.0
2024-07-26,Aceh,19.29,0.0
2024-07-27,Aceh,19.76,0.0
2024-07-28,Aceh,19.5,11.84
2024-07-29,Aceh,20.1,2.66
2024-07-30,Aceh,20.19,0.07
2024-07-31,Aceh,20.12,38.36
2024-08-01,Aceh,19.82,3.17
2024-08-02,Aceh,20.68,0.0
2024-08-03,Aceh,20.76,13.35
2024-08-04,Aceh,20.13,10.93
2024-08-05,Aceh,19.34,19.04
2024-08-06,Aceh,19.73,10.96
2024-08-07,Aceh,20.35,3.67
2024-08-08,Aceh,21.43,1.64
2024-08-09,Aceh,21.34,36.38
2024-08-10,Aceh,21.01,25.22
2024-08-11,Aceh,20.17,10.98
2024-08-12,Aceh,20.05,0.34
2024-08-13,Aceh,21.33,0.22
2024-08-14,Aceh,21.73,0.04
2024-08-15,Aceh,21.39,6.33
2024-08-16,Aceh,21.68,8.08
2024-08-17,Aceh,21.5,3.5
2024-08-18,Aceh,20.34,9.56
2024-08-19,Aceh,19.88,4.41
2024-08-20,Aceh,19.54,4.52
2024-08-21,Aceh,20.53,28.05
2024-08-22,Aceh,20.77,15.01
2024-08-23,Aceh,19.96,9.14
2024-08-24,Aceh,20.05,2.2
2024-08-25,Aceh,19.71,12.17
2024-08-26,Aceh,19.7,22.19
2024-08-27,Aceh,19.4,16.28
2024-08-28,Aceh,18.59,6.13
2024-08-29,Aceh,18.89,0.06
2024-08-30,Aceh,19.7,0.0
2024-08-31,Aceh,20.29,0.0
2024-09-01,Aceh,21.2,0.0
2024-09-02,Aceh,20.58,137.39
2024-09-03,Aceh,19.39,28.49
2024-09-04,Aceh,20.18,1.43
2024-09-05,Aceh,19.79,1.06
2024-09-06,Aceh,20.61,7.97
2024-09-07,Aceh,20.37,9.89
2024-09-08,Aceh,20.12,4.77
2024-09-09,Aceh,20.09,0.57
2024-09-10,Aceh,20.35,0.11
2024-09-11,Aceh,20.63,1.02
2024-09-12,Aceh,20.22,0.99
2024-09-13,Aceh,20.16,0.31
2024-09-14,Aceh,18.15,96.13
2024-09-15,Aceh,18.41,3.61
2024-09-16,Aceh,18.82,9.83
2024-09-17,Aceh,18.59,28.24
2024-09-18,Aceh,18.71,4.91
2024-09-19,Aceh,18.78,7.44
2024-09-20,Aceh,18.42,22.45
2024-09-21,Aceh,19.19,0.34
2024-09-22,Aceh,20.47,0.11
2024-09-23,Aceh,20.03,0.8
2024-09-24,Aceh,19.93,3.15
2024-09-25,Aceh,19.8,0.87
2024-09-26,Aceh,21.11,0.08
2024-09-27,Aceh,21.3,10.78
2024-09-28,Aceh,19.73,7.47
2024-09-29,Aceh,19.95,1.07
2024-09-30,Aceh,20.11,5.4
2024-10-01,Aceh,20.44,0.45
2024-10-02,Aceh,21.7,13.1
2024-10-03,Aceh,20.5,12.72
2024-10-04,Aceh,19.93,5.23
2024-10-05,Aceh,19.44,51.67
2024-10-06,Aceh,19.69,15.56
2024-10-07,Aceh,20.29,11.14
2024-10-08,Aceh,20.04,12.85
2024-10-09,Aceh,20.74,18.43
2024-10-10,Aceh,20.57,30.52
2024-10-11,Aceh,20.32,19.03
2024-10-12,Aceh,20.28,6.69
2024-10-13,Aceh,19.67,2.99
2024-10-14,Aceh,19.12,11.09
2024-10-15,Aceh,18.97,5.32
2024-10-16,Aceh,20.62,0.13
2024-10-17,Aceh,20.56,0.22
2024-10-18,Aceh,18.74,0.14
2024-10-19,Aceh,18.27,6.77
2024-10-20,Aceh,19.17,0.92
2024-10-21,Aceh,19.84,0.0
2024-10-22,Aceh,19.98,0.0
2024-10-23,Aceh,20.42,0.03
2024-10-24,Aceh,20.44,2.38
2024-10-25,Aceh,20.44,0.03
2024-10-26,Aceh,21.08,0.0
2024-10-27,Aceh,20.54,0.14
2024-10-28,Aceh,20.65,0.04
2024-10-29,Aceh,20.49,11.64
2024-10-30,Aceh,19.9,4.13
2024-10-31,Aceh,19.81,0.0
2024-11-01,Aceh,19.34,1.27
2024-11-02,Aceh,19.85,0.24
2024-11-03,Aceh,20.22,0.02
2024-11-04,Aceh,19.69,0.11
2024-11-05,Aceh,19.05,0.23
2024-11-06,Aceh,19.9,0.29
2024-11-07,Aceh,20.43,0.3
2024-11-08,Aceh,19.55,0.15
2024-11-09,Aceh,19.84,0.1
2024-11-10,Aceh,19.95,1.72
2024-11-11,Aceh,20.33,37.85
2024-11-12,Aceh,20.02,4.34
2024-11-13,Aceh,21.02,0.18
2024-11-14,Aceh,21.29,3.19
2024-11-15,Aceh,21.11,0.7
2024-11-16,Aceh,20.89,7.58
2024-11-17,Aceh,20.99,7.22
2024-11-18,Aceh,20.74,11.28
2024-11-19,Aceh,20.17,32.89
2024-11-20,Aceh,20.23,33.39
2024-11-21,Aceh,19.9,11.36
2024-11-22,Aceh,19.28,3.52
2024-11-23,Aceh,20.12,13.27
2024-11-24,Aceh,20.28,2.62
2024-11-25,Aceh,20.12,3.92
2024-11-26,Aceh,20.27,3.37
2024-11-27,Aceh,19.72,1.35
2024-11-28,Aceh,19.49,3.37
2024-11-29,Aceh,19.86,2.54
2024-11-30,Aceh,19.26,25.27
2024-12-01,Aceh,19.15,19.64
2024-12-02,Aceh,19.77,16.99
2024-12-03,Aceh,19.43,46.44
2024-12-04,Aceh,19.5,11.68
2024-12-05,Aceh,19.89,2.93
2024-12-06,Aceh,19.51,14.45
2024-12-07,Aceh,20.17,1.63
2024-12-08,Aceh,20.66,0.55
2024-12-09,Aceh,19.71,3.02
2024-12-10,Aceh,19.38,53.99
2024-12-11,Aceh,20.44,8.34
2024-12-12,Aceh,20.68,2.63
2024-12-13,Aceh,19.6,26.27
2024-12-14,Aceh,19.26,0.29
2024-12-15,Aceh,19.94,12.57
2024-12-16,Aceh,19.92,5.95
2024-12-17,Aceh,20.63,0.67
2024-12-18,Aceh,20.39,0.35
2024-12-19,Aceh,19.69,8.32
2024-12-20,Aceh,19.58,11.71
2024-12-21,Aceh,18.97,8.52
2024-12-22,Aceh,19.5,26.29
2024-12-23,Aceh,18.94,19.13
2024-12-24,Aceh,19.29,6.98
2024-12-25,Aceh,19.52,2.25
2024-12-26,Aceh,20.37,0.01
2024-12-27,Aceh,20.28,0.12
2024-12-28,Aceh,20.86,0.15
2024-12-29,Aceh,19.99,2.67
2024-12-30,Aceh,18.92,15.02
2024-12-31,Aceh,19.34,10.54
2025-01-01,Aceh,20.46,0.64
2025-01-02,Aceh,20.4,15.34
2025-01-03,Aceh,19.7,19.74
2025-01-04,Aceh,19.7,10.21
2025-01-05,Aceh,20.03,0.57
2025-01-06,Aceh,19.37,26.54
2025-01-07,Aceh,19.18,5.83
2025-01-08,Aceh,18.85,6.63
2025-01-09,Aceh,20.21,2.73
2025-01-10,Aceh,20.11,0.38
2025-01-11,Aceh,18.84,24.33
2025-01-12,Aceh,19.11,25.83
2025-01-13,Aceh,19.3,20.94
2025-01-14,Aceh,20.04,2.41
2025-01-15,Aceh,19.78,19.22
2025-01-16,Aceh,19.74,16.34
2025-01-17,Aceh,19.79,19.81
2025-01-18,Aceh,18.92,11.17
2025-01-19,Aceh,19.76,0.37
2025-01-20,Aceh,20.55,0.18
2025-01-21,Aceh,20.63,0.02
2025-01-22,Aceh,20.16,2.96
2025-01-23,Aceh,20.24,1.92
2025-01-24,Aceh,20.63,4.0
2025-01-25,Aceh,20.55,28.46
2025-01-26,Aceh,20.25,5.75
2025-01-27,Aceh,20.63,7.08
2025-01-28,Aceh,19.65,6.37
2025-01-29,Aceh,20.73,0.52
2025-01-30,Aceh,20.59,0.05
2025-01-31,Aceh,20.65,0.01
2025-02-01,Aceh,20.71,0.04
2025-02-02,Aceh,20.21,0.05
2025-02-03,Aceh,21.18,0.0
2025-02-04,Aceh,20.88,0.0
2025-02-05,Aceh,20.27,0.29
2025-02-06,Aceh,20.31,0.15
2025-02-07,Aceh,19.77,0.0
2025-02-08,Aceh,20.42,0.0
2025-02-09,Aceh,20.71,0.03
2025-02-10,Aceh,20.76,0.0
2025-02-11,Aceh,21.07,1.61
2025-02-12,Aceh,21.07,0.85
2025-02-13,Aceh,20.93,22.52
2025-02-14,Aceh,20.57,21.95
2025-02-15,Aceh,20.34,4.52
2025-02-16,Aceh,19.44,0.09
2025-02-17,Aceh,20.7,23.92
2025-02-18,Aceh,19.7,14.42
2025-02-19,Aceh,20.29,0.03
2025-02-20,Aceh,21.14,0.0
2025-02-21,Aceh,20.67,0.0
2025-02-22,Aceh,20.55,5.81
2025-02-23,Aceh,19.89,2.6
2025-02-24,Aceh,20.59,8.46
2025-02-25,Aceh,20.12,6.26
2025-02-26,Aceh,20.35,8.93
2025-02-27,Aceh,19.7,3.43
2025-02-28,Aceh,20.78,5.68
2025-03-01,Aceh,20.45,4.49
2025-03-02,Aceh,20.98,0.24
2025-03-03,Aceh,20.97,0.01
2025-03-04,Aceh,21.36,7.37
2025-03-05,Aceh,21.45,10.12
2025-03-06,Aceh,20.48,18.0
2025-03-07,Aceh,21.39,1.45
2025-03-08,Aceh,20.96,367.36
2025-03-09,Aceh,20.69,17.4
2025-03-10,Aceh,21.92,0.02
2025-03-11,Aceh,21.14,0.02
2025-03-12,Aceh,21.64,0.12
2025-03-13,Aceh,20.8,18.22
2025-03-14,Aceh,20.8,21.78
2025-03-15,Aceh,20.76,0.58
2025-03-16,Aceh,21.27,0.02
2025-03-17,Aceh,20.87,0.02
2025-03-18,Aceh,20.39,0.1
2025-03-19,Aceh,20.76,0.15
2025-03-20,Aceh,20.28,0.03
2025-03-21,Aceh,20.15,0.0
2025-03-22,Aceh,19.92,16.57
2025-03-23,Aceh,19.78,24.04
2025-03-24,Aceh,20.64,17.64
2025-03-25,Aceh,20.85,10.31
2025-03-26,Aceh,21.01,30.52
2025-03-27,Aceh,20.85,11.74
2025-03-28,Aceh,20.02,14.23
2025-03-29,Aceh,20.01,5.41
2025-03-30,Aceh,21.39,0.01
2025-03-31,Aceh,20.4,0.41
2025-04-01,Aceh,20.73,0.28
2025-04-02,Aceh,20.79,0.0
2025-04-03,Aceh,20.94,6.45
2025-04-04,Aceh,20.33,4.86
2025-04-05,Aceh,19.95,1.2
2025-04-06,Aceh,20.52,11.59
2025-04-07,Aceh,20.53,2.02
2025-04-08,Aceh,21.66,15.52
2025-04-09,Aceh,20.3,3.22
2025-04-10,Aceh,19.71,40.01
2025-04-11,Aceh,19.13,15.31
2025-04-12,Aceh,20.01,13.49
2025-04-13,Aceh,20.62,3.25
2025-04-14,Aceh,21.47,0.02
2025-04-15,Aceh,20.94,5.84
2025-04-16,Aceh,19.71,11.1
2025-04-17,Aceh,19.21,0.08
2025-04-18,Aceh,20.06,0.02
2025-04-19,Aceh,20.11,0.49
2025-04-20,Aceh,20.05,7.42
2025-04-21,Aceh,20.34,1.6
2025-04-22,Aceh,20.28,48.14
2025-04-23,Aceh,19.84,19.08
2025-04-24,Aceh,19.68,0.1
2025-04-25,Aceh,20.85,0.01
2025-04-26,Aceh,20.92,0.0
2025-04-27,Aceh,21.69,0.11
2025-04-28,Aceh,20.53,10.38
2025-04-29,Aceh,20.33,61.12
2025-04-30,Aceh,20.48,4.4
2025-05-01,Aceh,21.22,0.05
2025-05-02,Aceh,21.22,0.06
2025-05-03,Aceh,21.21,26.74
2025-05-04,Aceh,20.21,24.55
2025-05-05,Aceh,21.1,4.16
2025-05-06,Aceh,21.16,0.49
2025-05-07,Aceh,20.73,0.06
2025-05-08,Aceh,20.48,0.17
2025-05-09,Aceh,20.88,0.03
2025-05-10,Aceh,20.48,0.04
2025-05-11,Aceh,20.66,0.04
2025-05-12,Aceh,20.12,13.25
2025-05-13,Aceh,20.36,7.87
2025-05-14,Aceh,20.5,1.81
2025-05-15,Aceh,20.58,1.52
2025-05-16,Aceh,20.43,42.49
2025-05-17,Aceh,20.6,3.74
2025-05-18,Aceh,21.57,0.01
2025-05-19,Aceh,21.75,0.03
2025-05-20,Aceh,21.57,0.01
2025-05-21,Aceh,21.15,0.09
2025-05-22,Aceh,20.26,0.05
2025-05-23,Aceh,19.16,0.07
2025-05-24,Aceh,19.29,2.77
2025-05-25,Aceh,18.4,17.64
2025-05-26,Aceh,19.48,3.89
2025-05-27,Aceh,19.38,0.01
2025-05-28,Aceh,19.86,0.0
2025-05-29,Aceh,19.83,0.0
2025-05-30,Aceh,20.4,0.0
2025-05-31,Aceh,19.96,0.0
2025-06-01,Aceh,20.18,0.0
2025-06-02,Aceh,19.71,0.0
2025-06-03,Aceh,19.86,0.02
2025-06-04,Aceh,19.62,2.83
2025-06-05,Aceh,19.76,48.73
2025-06-06,Aceh,19.82,6.21
2025-06-07,Aceh,17.52,2.04
2025-06-08,Aceh,18.22,16.71
2025-06-09,Aceh,17.92,3.71
2025-06-10,Aceh,17.62,0.25
2025-06-11,Aceh,19.18,26.89
2025-06-12,Aceh,18.35,4.62
2025-06-13,Aceh,18.59,0.0
2025-06-14,Aceh,19.76,0.01
2025-06-15,Aceh,19.87,4.47
2025-06-16,Aceh,19.28,1.06
2025-06-17,Aceh,19.64,0.22
2025-06-18,Aceh,19.21,0.0
2025-06-19,Aceh,20.33,0.7
2025-06-20,Aceh,19.37,0.21
2025-06-21,Aceh,18.82,0.26
2025-06-22,Aceh,19.09,0.53
2025-06-23,Aceh,18.86,5.47
2025-06-24,Aceh,18.59,0.0
2025-06-25,Aceh,19.28,0.0
2025-06-26,Aceh,20.46,0.01
2025-06-27,Aceh,20.56,0.01
2025-06-28,Aceh,18.63,0.02
2025-06-29,Aceh,18.07,0.0
2025-06-30,Aceh,18.48,0.0
2025-07-01,Aceh,19.35,0.1
2025-07-02,Aceh,19.97,0.32
2025-07-03,Aceh,20.09,0.02
2025-07-04,Aceh,19.91,1.73
2025-07-05,Aceh,19.14,0.23
2025-07-06,Aceh,19.79,0.02
2025-07-07,Aceh,19.63,0.03
2025-07-08,Aceh,19.33,0.1
2025-07-09,Aceh,19.27,0.04
2025-07-10,Aceh,18.71,12.12
2025-07-11,Aceh,19.56,6.08
2025-07-12,Aceh,19.3,4.65
2025-07-13,Aceh,19.79,0.6
2025-07-14,Aceh,18.99,43.15
2025-07-15,Aceh,18.61,15.22
2025-07-16,Aceh,19.21,0.1
2025-07-17,Aceh,19.11,0.01
2025-07-18,Aceh,19.07,0.0
2025-07-19,Aceh,18.84,1.17
2025-07-20,Aceh,19.35,2.33
2025-07-21,Aceh,18.58,0.06
2025-07-22,Aceh,18.64,0.0
2025-07-23,Aceh,18.71,0.0
2025-07-24,Aceh,19.28,0.0
2025-07-25,Aceh,19.8,0.0
2025-07-26,Aceh,19.96,0.0
2025-07-27,Aceh,20.72,0.0
2025-07-28,Aceh,20.47,0.0
2025-07-29,Aceh,20.37,0.01
2025-07-30,Aceh,20.05,0.0
2025-07-31,Aceh,20.43,0.43
2025-08-01,Aceh,20.44,1.84
2025-08-02,Aceh,21.04,0.31
2025-08-03,Aceh,19.9,0.0
2025-08-04,Aceh,19.27,0.01
2025-08-05,Aceh,19.75,0.02
2025-08-06,Aceh,19.51,0.05
2025-08-07,Aceh,18.72,45.74
2025-08-08,Aceh,18.69,5.64
2025-08-09,Aceh,19.46,1.31
2025-08-10,Aceh,19.07,1.62
2025-08-11,Aceh,18.93,0.15
2025-08-12,Aceh,18.35,4.14
2025-08-13,Aceh,17.86,0.49
2025-08-14,Aceh,18.96,4.74
2025-08-15,Aceh,18.84,0.54
2025-08-16,Aceh,18.17,0.0
2025-08-17,Aceh,18.65,0.0
2025-08-18,Aceh,19.29,0.0
2025-08-19,Aceh,20.57,0.1
2025-08-20,Aceh,19.44,0.05
2025-08-21,Aceh,19.38,0.09
2025-08-22,Aceh,18.36,41.23
2025-08-23,Aceh,18.0,1.49
2025-08-24,Aceh,18.7,0.01
2025-08-25,Aceh,18.68,0.01
2025-08-26,Aceh,18.64,0.0
2025-08-27,Aceh,18.23,1.84
2025-08-28,Aceh,19.36,1.24
2025-08-29,Aceh,19.34,0.07
2025-08-30,Aceh,19.64,0.03
2025-08-31,Aceh,19.28,0.07
2025-09-01,Aceh,18.58,4.43
2025-09-02,Aceh,18.67,1.05
2025-09-03,Aceh,19.31,7.07
2025-09-04,Aceh,18.81,1.01
2025-09-05,Aceh,19.48,0.01
2025-09-06,Aceh,18.96,4.24
2025-09-07,Aceh,18.35,1.51
2025-09-08,Aceh,19.16,0.02
2025-09-09,Aceh,19.03,0.01
2025-09-10,Aceh,19.89,6.53
2025-09-11,Aceh,19.67,0.88
2025-09-12,Aceh,19.1,0.04
2025-09-13,Aceh,19.14,0.01
2025-09-14,Aceh,18.77,22.4
2025-09-15,Aceh,18.82,9.42
2025-09-16,Aceh,19.06,0.4
2025-09-17,Aceh,19.18,0.01
2025-09-18,Aceh,19.28,0.04
2025-09-19,Aceh,19.73,0.0
2025-09-20,Aceh,20.4,0.0
2025-09-21,Aceh,20.87,0.0
2025-09-22,Aceh,20.68,0.11
2025-09-23,Aceh,19.55,11.88
2025-09-24,Aceh,18.84,1.63
2025-09-25,Aceh,19.49,0.05
2025-09-26,Aceh,19.14,0.01
2025-09-27,Aceh,19.67,0.27
2025-09-28,Aceh,18.98,2.29
2025-09-29,Aceh,18.87,0.43
2025-09-30,Aceh,18.65,0.16
2025-10-01,Aceh,18.56,0.1
2025-10-02,Aceh,20.64,1.1
2025-10-03,Aceh,19.54,4.09
2025-10-04,Aceh,19.95,4.74
2025-10-05,Aceh,19.42,2.94
2025-10-06,Aceh,19.66,1.76
2025-10-07,Aceh,19.0,0.04
2025-10-08,Aceh,19.11,0.11
2025-10-09,Aceh,19.62,7.52
2025-10-10,Aceh,19.3,21.25
2025-10-11,Aceh,19.34,17.28
2025-10-12,Aceh,19.78,0.29
2025-10-13,Aceh,20.24,0.05
2025-10-14,Aceh,19.94,6.41
2025-10-15,Aceh,20.98,9.58
2025-10-16,Aceh,21.39,1.8
2025-10-17,Aceh,20.83,0.73
2025-10-18,Aceh,20.19,55.12
2025-10-19,Aceh,19.68,142.4
2025-10-20,Aceh,18.73,14.0
2025-10-21,Aceh,19.02,1.71
2025-10-22,Aceh,19.33,5.36
2025-10-23,Aceh,18.8,44.2
2025-10-24,Aceh,18.13,12.04
2025-10-25,Aceh,18.16,7.22
2025-10-26,Aceh,18.24,7.94
